linear,b,d,nsamples,accuracy,trueneg,falseneg,truepos,falsepos
False,0.01,0.01,200,0.7602693602693602,545,16,584,340
False,0.01,0.01,200,0.7252525252525253,480,3,597,405
False,0.01,0.01,200,0.6781144781144781,425,18,582,460
False,0.01,0.01,200,0.7777777777777778,567,12,588,318
False,0.01,0.01,200,0.7771043771043771,558,4,596,327
False,0.01,0.01,200,0.6424242424242423,360,6,594,525
False,0.01,0.01,200,0.7919191919191919,576,0,600,309
False,0.01,0.01,200,0.7198653198653199,500,31,569,385
False,0.01,0.01,200,0.6922558922558922,435,7,593,450
False,0.01,0.01,200,0.7178451178451178,475,9,591,410
False,0.01,0.01,200,0.7070707070707071,450,0,600,435
False,0.01,0.01,200,0.7535353535353535,527,8,592,358
False,0.01,0.01,200,0.7616161616161616,539,8,592,346
False,0.01,0.01,200,0.7811447811447811,568,8,592,317
False,0.01,0.01,200,0.7043771043771043,446,0,600,439
False,0.01,0.01,200,0.7595959595959596,541,13,587,344
False,0.01,0.01,200,0.7171717171717171,494,29,571,391
False,0.01,0.01,200,0.731986531986532,494,7,593,391
False,0.01,0.01,200,0.6727272727272727,427,28,572,458
False,0.01,0.01,200,0.6397306397306397,382,32,568,503
False,0.01,0.01,200,0.7447811447811448,513,7,593,372
False,0.01,0.01,200,0.6794612794612795,431,22,578,454
False,0.01,0.01,200,0.7461279461279462,518,10,590,367
False,0.01,0.01,200,0.6942760942760943,435,4,596,450
False,0.01,0.01,200,0.7791245791245791,560,3,597,325
False,0.01,0.01,200,0.7555555555555555,533,11,589,352
False,0.01,0.01,200,0.7542087542087542,537,17,583,348
False,0.01,0.01,200,0.7171717171717171,491,26,574,394
False,0.01,0.01,200,0.7171717171717171,483,18,582,402
False,0.01,0.01,200,0.8087542087542088,608,7,593,277
False,0.01,0.01,200,0.7077441077441078,451,0,600,434
False,0.01,0.01,200,0.7973063973063973,599,15,585,286
False,0.01,0.01,200,0.6983164983164983,446,9,591,439
False,0.01,0.01,200,0.6707070707070707,398,2,598,487
False,0.01,0.01,200,0.7306397306397306,501,16,584,384
False,0.01,0.01,200,0.7508417508417509,534,19,581,351
False,0.01,0.01,200,0.7508417508417509,518,3,597,367
False,0.01,0.01,200,0.7272727272727273,497,17,583,388
False,0.01,0.01,200,0.7407407407407407,501,1,599,384
False,0.01,0.01,200,0.773063973063973,567,19,581,318
False,0.01,0.01,200,0.6794612794612795,413,4,596,472
False,0.01,0.05,200,0.7811447811447811,569,9,591,316
False,0.01,0.05,200,0.7380471380471381,503,7,593,382
False,0.01,0.05,200,0.7333333333333334,502,13,587,383
False,0.01,0.05,200,0.7164983164983165,469,5,595,416
False,0.01,0.05,200,0.7111111111111111,463,7,593,422
False,0.01,0.05,200,0.7124579124579125,473,15,585,412
False,0.01,0.05,200,0.6410774410774411,378,26,574,507
False,0.01,0.05,200,0.7380471380471381,498,2,598,387
False,0.01,0.05,200,0.771043771043771,575,30,570,310
False,0.01,0.05,200,0.7333333333333334,497,8,592,388
False,0.01,0.05,200,0.773063973063973,556,8,592,329
False,0.01,0.05,200,0.7420875420875421,508,6,594,377
False,0.01,0.05,200,0.7299663299663299,490,6,594,395
False,0.01,0.05,200,0.8127946127946128,611,4,596,274
False,0.01,0.05,200,0.6175084175084176,333,16,584,552
False,0.01,0.05,200,0.6531986531986532,420,50,550,465
False,0.01,0.05,200,0.7582491582491583,533,7,593,352
False,0.01,0.05,200,0.7198653198653199,469,0,600,416
False,0.01,0.05,200,0.6134680134680135,317,6,594,568
False,0.01,0.05,200,0.7764309764309765,555,2,598,330
False,0.01,0.05,200,0.663973063973064,386,0,600,499
