linear,b,d,nsamples,accuracy,trueneg,falseneg,truepos,falsepos
False,0.01,0.05,200,0.5232323232323233,194,17,583,691
False,0.01,0.05,200,0.4626262626262626,96,9,591,789
False,0.01,0.05,200,0.6444444444444444,387,30,570,498
False,0.01,0.05,200,0.5636363636363637,242,5,595,643
False,0.01,0.05,200,0.5804713804713805,292,30,570,593
False,0.05,0.01,200,0.5892255892255892,297,22,578,588
False,0.05,0.01,200,0.6262626262626263,345,15,585,540
False,0.05,0.01,200,0.5508417508417509,243,25,575,642
False,0.05,0.01,200,0.47205387205387206,147,46,554,738
False,0.05,0.01,200,0.6525252525252525,385,16,584,500
False,0.05,0.01,200,0.5696969696969697,285,39,561,600
False,0.05,0.01,200,0.7131313131313131,506,47,553,379
False,0.05,0.01,200,0.5575757575757576,259,31,569,626
False,0.05,0.01,200,0.6296296296296297,339,4,596,546
False,0.05,0.01,200,0.5555555555555556,257,32,568,628
False,0.05,0.01,200,0.6814814814814815,463,51,549,422
False,0.05,0.01,200,0.49696969696969695,178,40,560,707
False,0.05,0.01,200,0.6033670033670033,343,47,553,542
False,0.05,0.01,200,0.6060606060606061,332,32,568,553
False,0.05,0.01,200,0.560942760942761,243,10,590,642
False,0.05,0.01,200,0.4875420875420875,130,6,594,755
False,0.05,0.01,200,0.5885521885521885,290,16,584,595
False,0.05,0.01,200,0.5750841750841751,267,13,587,618
False,0.05,0.01,200,0.501010101010101,173,29,571,712
False,0.05,0.01,200,0.5616161616161617,238,4,596,647
False,0.05,0.01,200,0.5824915824915825,274,9,591,611
False,0.05,0.01,200,0.5555555555555556,225,0,600,660
False,0.05,0.01,200,0.6087542087542088,324,20,580,561
False,0.05,0.01,200,0.5057239057239058,170,19,581,715
False,0.05,0.01,200,0.7218855218855219,493,21,579,392
False,0.05,0.01,200,0.503030303030303,185,38,562,700
False,0.05,0.01,200,0.6632996632996633,389,4,596,496
False,0.05,0.01,200,0.7090909090909091,456,3,597,429
False,0.05,0.01,200,0.5952861952861953,319,35,565,566
False,0.05,0.01,200,0.45925925925925926,126,44,556,759
False,0.05,0.01,200,0.6437710437710438,371,15,585,514
False,0.05,0.01,200,0.5306397306397306,234,46,554,651
False,0.05,0.01,200,0.5306397306397306,258,70,530,627
False,0.05,0.01,200,0.5380471380471381,232,33,567,653
False,0.05,0.01,200,0.6397306397306397,394,44,556,491
False,0.05,0.01,200,0.505050505050505,166,16,584,719
False,0.05,0.01,200,0.5097643097643098,164,7,593,721
False,0.05,0.01,200,0.6289562289562289,351,17,583,534
False,0.05,0.01,200,0.6747474747474748,415,13,587,470
False,0.05,0.01,200,0.5589225589225589,239,9,591,646
False,0.05,0.01,200,0.6316498316498316,379,41,559,506
False,0.05,0.01,200,0.5966329966329966,321,35,565,564
False,0.05,0.01,200,0.5164983164983166,188,21,579,697
False,0.05,0.01,200,0.6922558922558922,443,15,585,442
False,0.05,0.01,200,0.5454545454545454,222,12,588,663
False,0.05,0.01,200,0.5360269360269361,216,20,580,669
