linear,b,d,n_samples,alpha,accuracy,trueneg,falseneg,truepos,falsepos,model_count
False,0.1,0.1,100,0.05,0.5555555555555556,1817,290,6258,6170,0
False,0.1,0.1,100,0.1,0.5901616787065703,2593,563,5985,5394,0
False,0.1,0.1,100,0.001,0.4701066391468868,287,2,6546,7700,0
False,0.1,0.1,100,0.005,0.4891640866873065,579,17,6531,7408,0
False,0.1,0.1,100,0.01,0.5034743722050223,810,40,6508,7177,0
False,0.1,0.1,100,0.05,0.5569315445476436,1783,236,6312,6204,0
False,0.1,0.1,100,0.1,0.5953216374269006,2578,473,6075,5409,0
False,0.1,0.1,500,0.001,0.5374613003095976,2264,1000,5548,5723,0
False,0.1,0.1,500,0.005,0.5508771929824561,2807,1348,5200,5180,0
False,0.1,0.1,500,0.01,0.5579635362917097,3087,1525,5023,4900,0
False,0.1,0.1,500,0.05,0.5799105607155143,3931,2050,4498,4056,0
False,0.1,0.1,500,0.1,0.5863089095287237,4399,2425,4123,3588,0
False,0.1,0.1,500,0.001,0.5991056071551428,2314,154,6394,5673,0
False,0.1,0.1,500,0.005,0.6360509115927073,2951,254,6294,5036,0
False,0.1,0.1,500,0.01,0.6537323701410389,3311,357,6191,4676,0
False,0.1,0.1,500,0.05,0.7011351909184727,4354,711,5837,3633,0
False,0.1,0.1,500,0.1,0.7126934984520124,4879,1068,5480,3108,0
False,0.1,0.1,500,0.001,0.5961472308221534,2250,133,6415,5737,0
False,0.1,0.1,500,0.005,0.6354317165462676,2931,243,6305,5056,0
False,0.1,0.1,500,0.01,0.6537323701410389,3281,327,6221,4706,0
False,0.1,0.1,500,0.05,0.6994152046783626,4343,725,5823,3644,0
False,0.1,0.1,500,0.1,0.710079119367045,4911,1138,5410,3076,0
False,0.1,0.1,500,0.001,0.5958720330237358,2217,104,6444,5770,0
False,0.1,0.1,500,0.005,0.6358445132438941,2893,199,6349,5094,0
False,0.1,0.1,500,0.01,0.6590987272101823,3300,268,6280,4687,0
False,0.1,0.1,500,0.05,0.7125558995528036,4398,589,5959,3589,0
False,0.1,0.1,500,0.1,0.7331269349845202,4984,876,5672,3003,0
False,0.1,0.1,500,0.001,0.5085655314757482,2059,1215,5333,5928,0
False,0.1,0.1,500,0.005,0.517578259373925,2487,1512,5036,5500,0
False,0.1,0.1,500,0.01,0.5207430340557275,2694,1673,4875,5293,0
False,0.1,0.1,500,0.05,0.5366357069143447,3437,2185,4363,4550,0
False,0.1,0.1,500,0.1,0.549157206742346,3945,2511,4037,4042,0
False,0.1,0.1,500,0.001,0.5742690058479532,1850,51,6497,6137,0
False,0.1,0.1,500,0.005,0.6216030271757826,2597,110,6438,5390,0
False,0.1,0.1,500,0.01,0.6470588235294117,3019,162,6386,4968,0
False,0.1,0.1,500,0.05,0.6978328173374613,4085,490,6058,3902,0
False,0.1,0.1,500,0.1,0.7173718610251119,4678,799,5749,3309,0
False,0.1,0.1,500,0.001,0.5644306845545235,1715,59,6489,6272,0
False,0.1,0.1,500,0.005,0.6070175438596491,2438,163,6385,5549,0
False,0.1,0.1,500,0.01,0.6280701754385964,2821,240,6308,5166,0
False,0.1,0.1,500,0.05,0.6858617131062952,4010,589,5959,3977,0
False,0.1,0.1,500,0.1,0.7054007567939456,4668,963,5585,3319,0
False,0.1,0.1,500,0.001,0.5989680082559339,2493,335,6213,5494,0
False,0.1,0.1,500,0.005,0.6309597523219814,3166,543,6005,4821,0
False,0.1,0.1,500,0.01,0.648985208118335,3559,674,5874,4428,0
False,0.1,0.1,500,0.05,0.6838665290677675,4545,1153,5395,3442,0
False,0.1,0.1,500,0.1,0.6990712074303406,5105,1492,5056,2882,0
False,0.1,0.1,500,0.001,0.5596147230822153,1811,225,6323,6176,0
False,0.1,0.1,500,0.005,0.5949776401788786,2470,370,6178,5517,0
False,0.1,0.1,500,0.01,0.612452700378397,2829,475,6073,5158,0
False,0.1,0.1,500,0.05,0.6572411420708635,3968,963,5585,4019,0
False,0.1,0.1,500,0.1,0.6721018231854146,4575,1354,5194,3412,0
False,0.1,0.1,500,0.001,0.5675266597867217,2011,310,6238,5976,0
False,0.1,0.1,500,0.005,0.603921568627451,2732,502,6046,5255,0
False,0.1,0.1,500,0.01,0.6246990024079808,3125,593,5955,4862,0
False,0.1,0.1,500,0.05,0.6739594083247333,4246,998,5550,3741,0
False,0.1,0.1,500,0.1,0.6877880976952184,4819,1370,5178,3168,0
False,0.1,0.1,1000,0.001,0.6762297901616787,3554,273,6275,4433,0
False,0.1,0.1,1000,0.005,0.7177846577227383,4269,384,6164,3718,0
False,0.1,0.1,1000,0.01,0.7345029239766082,4595,467,6081,3392,0
False,0.1,0.1,1000,0.05,0.7768145854833162,5514,771,5777,2473,0
False,0.1,0.1,1000,0.1,0.7818369453044376,5928,1112,5436,2059,0
False,0.1,0.1,1000,0.001,0.6602683178534572,3497,448,6100,4490,0
False,0.1,0.1,1000,0.005,0.693016855865153,4145,620,5928,3842,0
False,0.1,0.1,1000,0.01,0.7074647402820777,4467,732,5816,3520,0
False,0.1,0.1,1000,0.05,0.7352597179222566,5331,1192,5356,2656,0
False,0.1,0.1,1000,0.1,0.7367733058135535,5735,1574,4974,2252,0
False,0.1,0.1,1000,0.001,0.6260061919504645,3503,952,5596,4484,0
False,0.1,0.1,1000,0.005,0.6514619883040935,4096,1175,5373,3891,0
False,0.1,0.1,1000,0.01,0.6637770897832818,4404,1304,5244,3583,0
False,0.1,0.1,1000,0.05,0.6928104575163399,5251,1729,4819,2736,0
False,0.1,0.1,1000,0.1,0.6971448228414172,5693,2108,4440,2294,0
False,0.1,0.1,1000,0.001,0.591468868249054,3286,1237,5311,4701,0
False,0.1,0.1,1000,0.005,0.6072927416580667,3798,1519,5029,4189,0
False,0.1,0.1,1000,0.01,0.6158238734090127,4088,1685,4863,3899,0
False,0.1,0.1,1000,0.05,0.6343309253525972,4927,2255,4293,3060,0
False,0.1,0.1,1000,0.1,0.637220502235982,5334,2620,3928,2653,0
False,0.1,0.1,1000,0.001,0.6423116615067079,3379,591,5957,4608,0
False,0.1,0.1,1000,0.005,0.6746474028207774,4065,807,5741,3922,0
False,0.1,0.1,1000,0.01,0.6901272789817681,4425,942,5606,3562,0
False,0.1,0.1,1000,0.05,0.708359133126935,5240,1492,5056,2747,0
False,0.1,0.1,1000,0.1,0.7097351221190231,5695,1927,4621,2292,0
False,0.1,0.1,1000,0.001,0.6935672514619883,3781,248,6300,4206,0
False,0.1,0.1,1000,0.005,0.7301685586515307,4430,365,6183,3557,0
False,0.1,0.1,1000,0.01,0.7450292397660818,4743,462,6086,3244,0
False,0.1,0.1,1000,0.05,0.7755761953904369,5617,892,5656,2370,0
False,0.1,0.1,1000,0.1,0.7816993464052288,6062,1248,5300,1925,0
False,0.1,0.1,1000,0.001,0.5600963192294461,3216,1623,4925,4771,0
False,0.1,0.1,1000,0.005,0.5786033711730306,3752,1890,4658,4235,0
False,0.1,0.1,1000,0.01,0.5869969040247678,4036,2052,4496,3951,0
False,0.1,0.1,1000,0.05,0.6028207774337806,4775,2561,3987,3212,0
False,0.1,0.1,1000,0.1,0.6103887168902649,5217,2893,3655,2770,0
False,0.1,0.1,1000,0.001,0.5631922944616443,3275,1637,4911,4712,0
False,0.1,0.1,1000,0.005,0.579360165118679,3692,1819,4729,4295,0
False,0.1,0.1,1000,0.01,0.5858961128310973,3886,1918,4630,4101,0
False,0.1,0.1,1000,0.05,0.6014447884416925,4489,2295,4253,3498,0
False,0.1,0.1,1000,0.1,0.6070863433092535,4881,2605,3943,3106,0
False,0.1,0.1,1000,0.001,0.6119711042311662,3501,1154,5394,4486,0
False,0.1,0.1,1000,0.005,0.6385964912280702,4098,1364,5184,3889,0
False,0.1,0.1,1000,0.01,0.6498108015135879,4391,1494,5054,3596,0
False,0.1,0.1,1000,0.05,0.6734778121775026,5183,1942,4606,2804,0
False,0.1,0.1,1000,0.1,0.6783625730994152,5566,2254,4294,2421,0
False,0.1,0.1,1000,0.001,0.6584795321637427,3560,537,6011,4427,0
False,0.1,0.1,1000,0.005,0.6937736498108016,4248,712,5836,3739,0
False,0.1,0.1,1000,0.01,0.7097351221190231,4576,808,5740,3411,0
False,0.1,0.1,1000,0.05,0.745235638114895,5480,1196,5352,2507,0
False,0.1,0.1,1000,0.1,0.7523219814241486,5931,1544,5004,2056,0
True,0,0,50,0.001,0.4515995872033024,16,0,6548,7971
True,0,0,50,0.005,0.456828345373237,93,1,6547,7894
True,0,0,50,0.01,0.4601307189542484,145,5,6543,7842
True,0,0,50,0.05,0.48379772961816303,588,104,6444,7399
True,0,0,50,0.1,0.5135190918472652,1199,283,6265,6788
True,0,0,50,0.001,0.4527691778465772,33,0,6548,7954
True,0,0,50,0.005,0.4626074991400069,192,16,6532,7795
True,0,0,50,0.01,0.46797385620915033,286,32,6516,7701
True,0,0,50,0.05,0.4901960784313726,777,200,6348,7210
True,0,0,50,0.1,0.5139318885448916,1312,390,6158,6675
True,0,0,50,0.001,0.45091159270725834,6,0,6548,7981
True,0,0,50,0.005,0.45620915032679743,88,5,6543,7899
True,0,0,50,0.01,0.460749914000688,161,12,6536,7826
True,0,0,50,0.05,0.49088407292741654,662,75,6473,7325
True,0,0,50,0.1,0.5194358445132439,1184,182,6366,6803
True,0,0,50,0.001,0.45091159270725834,7,1,6547,7980
True,0,0,50,0.005,0.4542827657378741,70,15,6533,7917
True,0,0,50,0.01,0.4582731338149295,136,23,6525,7851
True,0,0,50,0.05,0.4848985208118335,637,137,6411,7350
True,0,0,50,0.1,0.5170966632266942,1298,330,6218,6689
True,0,0,50,0.001,0.4529755761953904,37,1,6547,7950
True,0,0,50,0.005,0.4591675266597868,139,13,6535,7848
True,0,0,50,0.01,0.4635706914344685,215,25,6523,7772
True,0,0,50,0.05,0.4873065015479876,660,125,6423,7327
True,0,0,50,0.1,0.5131062951496388,1183,273,6275,6804
True,0,0,50,0.001,0.45132438940488473,12,0,6548,7975
True,0,0,50,0.005,0.4562779497764018,85,1,6547,7902
True,0,0,50,0.01,0.46061231510147915,156,9,6539,7831
True,0,0,50,0.05,0.4884760921912624,666,114,6434,7321
True,0,0,50,0.1,0.52046783625731,1288,271,6277,6699
True,0,0,50,0.001,0.45249398004815966,30,1,6547,7957
True,0,0,50,0.005,0.4549019607843138,68,4,6544,7919
True,0,0,50,0.01,0.4586859305125559,128,9,6539,7859
True,0,0,50,0.05,0.4883384932920537,634,84,6464,7353
True,0,0,50,0.1,0.5294805641554867,1366,218,6330,6621
True,0,0,50,0.001,0.4509803921568627,7,0,6548,7980
True,0,0,50,0.005,0.4540075679394565,57,6,6542,7930
True,0,0,50,0.01,0.4579291365669075,118,10,6538,7869
True,0,0,50,0.05,0.4737530099759202,424,86,6462,7563
True,0,0,50,0.1,0.49129686962504304,786,193,6355,7201
True,0,0,50,0.001,0.4509803921568627,7,0,6548,7980
True,0,0,50,0.005,0.45393876848985204,55,5,6543,7932
True,0,0,50,0.01,0.45675954592363266,105,14,6534,7882
True,0,0,50,0.05,0.48235294117647054,570,107,6441,7417
True,0,0,50,0.1,0.506501547987616,1127,313,6235,6860
True,0,0,50,0.001,0.45228758169934635,26,0,6548,7961
True,0,0,50,0.005,0.4566219470244238,89,0,6548,7898
True,0,0,50,0.01,0.46047471620227043,146,1,6547,7841
True,0,0,50,0.05,0.482077743378053,522,63,6485,7465
True,0,0,50,0.1,0.5111111111111111,1033,152,6396,6954
True,0,0,100,0.001,0.4775369797041623,401,8,6540,7586
True,0,0,100,0.005,0.5020983832129343,780,30,6518,7207
True,0,0,100,0.01,0.5194358445132439,1058,56,6492,6929
True,0,0,100,0.05,0.591124871001032,2242,198,6350,5745
True,0,0,100,0.1,0.6288957688338493,2975,382,6166,5012
True,0,0,100,0.001,0.46405228758169936,200,3,6545,7787
True,0,0,100,0.005,0.4798073615411077,435,9,6539,7552
True,0,0,100,0.01,0.49370485036119716,656,28,6520,7331
True,0,0,100,0.05,0.5548675610595115,1719,202,6346,6268
True,0,0,100,0.1,0.5941520467836257,2489,401,6147,5498
True,0,0,100,0.001,0.46914344685242515,272,1,6547,7715
True,0,0,100,0.005,0.48778809769521847,552,10,6538,7435
True,0,0,100,0.01,0.5007911936704507,756,25,6523,7231
True,0,0,100,0.05,0.5612659098727211,1751,141,6407,6236
True,0,0,100,0.1,0.6019951840385277,2522,320,6228,5465
True,0,0,100,0.001,0.46756105951152394,251,3,6545,7736
True,0,0,100,0.005,0.483453732370141,493,14,6534,7494
True,0,0,100,0.01,0.49590643274853796,686,26,6522,7301
True,0,0,100,0.05,0.5519779841761265,1646,171,6377,6341
True,0,0,100,0.1,0.5855521155830754,2333,370,6178,5654
True,0,0,100,0.001,0.4704506363949088,290,0,6548,7697
True,0,0,100,0.005,0.49514963880288954,652,3,6545,7335
True,0,0,100,0.01,0.516890264877881,972,7,6541,7015
True,0,0,100,0.05,0.5945648434812522,2199,105,6443,5788
True,0,0,100,0.1,0.6400412796697627,3022,267,6281,4965
True,0,0,100,0.001,0.46061231510147915,150,3,6545,7837
True,0,0,100,0.005,0.473546611627107,351,16,6532,7636
True,0,0,100,0.01,0.4856553147574819,546,35,6513,7441
True,0,0,100,0.05,0.5495700034399724,1624,184,6364,6363
True,0,0,100,0.1,0.5916064671482628,2448,397,6151,5539
True,0,0,100,0.001,0.47100103199174403,300,2,6546,7687
True,0,0,100,0.005,0.4926040591675267,626,14,6534,7361
True,0,0,100,0.01,0.5095975232198142,882,23,6525,7105
True,0,0,100,0.05,0.5788785689714482,1982,116,6432,6005
True,0,0,100,0.1,0.6152046783625731,2697,303,6245,5290
True,0,0,100,0.001,0.4681802545579635,257,0,6548,7730
True,0,0,100,0.005,0.48641210870313034,523,1,6547,7464
True,0,0,100,0.01,0.4990712074303405,714,8,6540,7273
True,0,0,100,0.05,0.5656690746474029,1762,88,6460,6225
True,0,0,100,0.1,0.6101135190918472,2514,194,6354,5473
True,0,0,100,0.001,0.4646026831785346,207,2,6546,7780
True,0,0,100,0.005,0.48028895768833846,455,22,6526,7532
True,0,0,100,0.01,0.49294805641554873,662,45,6503,7325
True,0,0,100,0.05,0.5481940144478844,1605,185,6363,6382
True,0,0,100,0.1,0.5899552803577571,2394,367,6181,5593
True,0,0,100,0.001,0.47134502923976607,307,4,6544,7680
True,0,0,100,0.005,0.4942552459580324,660,24,6524,7327
True,0,0,100,0.01,0.5100103199174406,909,44,6504,7078
True,0,0,100,0.05,0.5739938080495356,2017,222,6326,5970
True,0,0,100,0.1,0.6150670794633644,2818,426,6122,5169
True,0,0,500,0.001,0.6414172686618507,2775,0,6548,5212
True,0,0,500,0.005,0.7009975920192639,3645,4,6544,4342
True,0,0,500,0.01,0.7322325421396629,4106,11,6537,3881
True,0,0,500,0.05,0.8070175438596492,5303,121,6427,2684
True,0,0,500,0.1,0.8383212934296526,5937,300,6248,2050
True,0,0,500,0.001,0.6650842793257654,3120,1,6547,4867
True,0,0,500,0.005,0.7138630890952873,3849,21,6527,4138
True,0,0,500,0.01,0.737874097007224,4216,39,6509,3771
True,0,0,500,0.05,0.7916064671482628,5210,252,6296,2777
True,0,0,500,0.1,0.8074303405572756,5729,541,6007,2258
True,0,0,500,0.001,0.6362573099415205,2702,2,6546,5285
True,0,0,500,0.005,0.6970760233918128,3592,8,6540,4395
True,0,0,500,0.01,0.7256277949776402,4026,27,6521,3961
True,0,0,500,0.05,0.8015135878912969,5236,134,6414,2751
True,0,0,500,0.1,0.8313725490196078,5812,276,6272,2175
True,0,0,500,0.001,0.6598555211558308,3064,21,6527,4923
True,0,0,500,0.005,0.7077399380804954,3810,71,6477,4177
True,0,0,500,0.01,0.7316133470932232,4203,117,6431,3784
True,0,0,500,0.05,0.7795665634674922,5203,420,6128,2784
True,0,0,500,0.1,0.7917440660474716,5686,726,5822,2301
True,0,0,500,0.001,0.6716890264877882,3232,17,6531,4755
True,0,0,500,0.005,0.726453388372893,4055,44,6504,3932
True,0,0,500,0.01,0.7502579979360166,4430,73,6475,3557
True,0,0,500,0.05,0.799656002751978,5316,241,6307,2671
True,0,0,500,0.1,0.8165118679050567,5771,451,6097,2216
True,0,0,500,0.001,0.6462332301341589,2867,22,6526,5120
True,0,0,500,0.005,0.6995528035775713,3691,71,6477,4296
True,0,0,500,0.01,0.7237702098383213,4074,102,6446,3913
True,0,0,500,0.05,0.7806673546611627,5153,354,6194,2834
True,0,0,500,0.1,0.7944272445820433,5641,642,5906,2346
True,0,0,500,0.001,0.6340557275541796,2668,0,6548,5319
True,0,0,500,0.005,0.6818025455796354,3385,23,6525,4602
True,0,0,500,0.01,0.7047127622979017,3738,43,6505,4249
True,0,0,500,0.05,0.7667010663914688,4843,247,6301,3144
True,0,0,500,0.1,0.7881664946680427,5393,485,6063,2594
True,0,0,500,0.001,0.6621947024423804,3082,5,6543,4905
True,0,0,500,0.005,0.7174406604747162,3904,24,6524,4083
True,0,0,500,0.01,0.7415204678362572,4275,45,6503,3712
True,0,0,500,0.05,0.8021327829377365,5301,190,6358,2686
True,0,0,500,0.1,0.8194702442380462,5744,381,6167,2243
True,0,0,500,0.001,0.6558651530787754,2986,1,6547,5001
True,0,0,500,0.005,0.7124183006535948,3818,11,6537,4169
True,0,0,500,0.01,0.7425524595803233,4266,21,6527,3721
True,0,0,500,0.05,0.8080495356037152,5312,115,6433,2675
True,0,0,500,0.1,0.8332989336085311,5866,302,6246,2121
True,0,0,500,0.001,0.6506363949088407,2909,0,6548,5078
True,0,0,500,0.005,0.7102167182662539,3776,1,6547,4211
True,0,0,500,0.01,0.7380116959064327,4190,11,6537,3797
True,0,0,500,0.05,0.8116959064327485,5368,118,6430,2619
True,0,0,500,0.1,0.836188510491916,5916,310,6238,2071
True,0,0,1000,0.001,0.7634674922600619,4555,6,6542,3432
True,0,0,1000,0.005,0.8091503267973856,5235,22,6526,2752
True,0,0,1000,0.01,0.8289645682834538,5547,46,6502,2440
True,0,0,1000,0.05,0.8723082215342277,6348,217,6331,1639
True,0,0,1000,0.1,0.8822841417268662,6710,434,6114,1277
True,0,0,1000,0.001,0.7625730994152047,4545,9,6539,3442
True,0,0,1000,0.005,0.7891984864121087,4951,28,6520,3036
True,0,0,1000,0.01,0.8009631922944617,5151,57,6491,2836
True,0,0,1000,0.05,0.8321293429652563,5772,225,6323,2215
True,0,0,1000,0.1,0.8420364637082903,6125,434,6114,1862
True,0,0,1000,0.001,0.7618163054695563,4531,6,6542,3456
True,0,0,1000,0.005,0.809563123495012,5239,20,6528,2748
True,0,0,1000,0.01,0.8337805297557619,5602,31,6517,2385
True,0,0,1000,0.05,0.878844169246646,6418,192,6356,1569
True,0,0,1000,0.1,0.888063295493636,6764,404,6144,1223
True,0,0,1000,0.001,0.7755761953904369,4732,7,6541,3255
True,0,0,1000,0.005,0.8144478844169247,5332,42,6506,2655
True,0,0,1000,0.01,0.8304781561747506,5604,81,6467,2383
True,0,0,1000,0.05,0.8602683178534571,6280,324,6224,1707
True,0,0,1000,0.1,0.8672170622635019,6653,596,5952,1334
True,0,0,1000,0.001,0.7765393876848985,4739,0,6548,3248
True,0,0,1000,0.005,0.8168558651530788,5330,5,6543,2657
True,0,0,1000,0.01,0.8328173374613004,5577,20,6528,2410
True,0,0,1000,0.05,0.8687994496044031,6252,172,6376,1735
True,0,0,1000,0.1,0.8776745786033712,6604,395,6153,1383
True,0,0,1000,0.001,0.7574819401444788,4468,6,6542,3519
True,0,0,1000,0.005,0.802201582387341,5137,25,6523,2850
True,0,0,1000,0.01,0.820983832129343,5429,44,6504,2558
True,0,0,1000,0.05,0.8643962848297213,6215,199,6349,1772
True,0,0,1000,0.1,0.8772617819057448,6612,409,6139,1375
True,0,0,1000,0.001,0.7695906432748538,4641,3,6545,3346
True,0,0,1000,0.005,0.8151358789129687,5321,21,6527,2666
True,0,0,1000,0.01,0.8361197110423116,5646,41,6507,2341
True,0,0,1000,0.05,0.8764361885104919,6412,221,6327,1575
True,0,0,1000,0.1,0.8800137598899209,6726,483,6065,1261
True,0,0,1000,0.001,0.7706226350189198,4659,6,6542,3328
True,0,0,1000,0.005,0.815204678362573,5336,35,6513,2651
True,0,0,1000,0.01,0.8330925352597179,5618,57,6491,2369
True,0,0,1000,0.05,0.874922600619195,6352,183,6365,1635
True,0,0,1000,0.1,0.8850361197110423,6702,386,6162,1285
True,0,0,1000,0.001,0.7714482284141727,4666,1,6547,3321
True,0,0,1000,0.005,0.81671826625387,5333,10,6538,2654
True,0,0,1000,0.01,0.8339869281045752,5591,17,6531,2396
True,0,0,1000,0.05,0.8766425868593051,6338,144,6404,1649
True,0,0,1000,0.1,0.8897144822841417,6721,337,6211,1266
True,0,0,1000,0.001,0.7695218438252494,4638,1,6547,3349
True,0,0,1000,0.005,0.8099071207430341,5233,9,6539,2754
