linear,b,d,nsamples,accuracy,trueneg,falseneg,truepos,falsepos
False,0.01,0.05,200,0.5656565656565656,244,4,596,641
False,0.01,0.05,200,0.5932659932659933,290,9,591,595
False,0.01,0.05,200,0.6444444444444444,357,0,600,528
False,0.01,0.05,200,0.6249158249158249,328,0,600,557
False,0.01,0.05,200,0.7245791245791247,484,8,592,401
False,0.05,0.01,200,0.5696969696969697,256,10,590,629
False,0.05,0.01,200,0.775084175084175,556,5,595,329
False,0.05,0.01,200,0.6498316498316499,367,2,598,518
False,0.05,0.01,200,0.6868686868686869,422,2,598,463
False,0.05,0.01,200,0.6168350168350168,335,19,581,550
False,0.05,0.01,200,0.6632996632996633,392,7,593,493
False,0.05,0.01,200,0.5461279461279461,223,12,588,662
False,0.05,0.01,200,0.591919191919192,287,8,592,598
False,0.05,0.01,200,0.7595959595959596,528,0,600,357
False,0.05,0.01,200,0.7589225589225589,532,5,595,353
False,0.05,0.01,200,0.6511784511784512,373,6,594,512
False,0.05,0.01,200,0.6632996632996633,397,12,588,488
False,0.05,0.01,200,0.6276094276094276,350,18,582,535
False,0.05,0.01,200,0.6161616161616161,315,0,600,570
False,0.05,0.01,200,0.7117845117845119,458,1,599,427
False,0.05,0.01,200,0.6653198653198653,393,5,595,492
False,0.05,0.01,200,0.7420875420875421,504,2,598,381
False,0.05,0.01,200,0.5218855218855218,177,2,598,708
False,0.05,0.01,200,0.6653198653198653,391,3,597,494
False,0.05,0.01,200,0.591919191919192,281,2,598,604
False,0.05,0.01,200,0.7373737373737373,496,1,599,389
False,0.05,0.01,200,0.7494949494949494,514,1,599,371
False,0.05,0.01,200,0.6410774410774411,361,9,591,524
False,0.05,0.01,200,0.5858585858585859,273,3,597,612
False,0.05,0.01,200,0.632996632996633,342,2,598,543
False,0.05,0.01,200,0.7245791245791247,486,10,590,399
False,0.05,0.01,200,0.6074074074074074,304,2,598,581
False,0.05,0.01,200,0.6478114478114478,384,22,578,501
False,0.05,0.01,200,0.655892255892256,377,3,597,508
False,0.05,0.01,200,0.7441077441077442,508,3,597,377
False,0.05,0.01,200,0.6848484848484848,421,4,596,464
False,0.05,0.01,200,0.5387205387205387,217,17,583,668
False,0.05,0.01,200,0.6713804713804714,400,3,597,485
False,0.05,0.01,200,0.5198653198653198,173,1,599,712
False,0.05,0.01,200,0.6134680134680135,341,30,570,544
False,0.05,0.01,200,0.6289562289562289,335,1,599,550
False,0.05,0.01,200,0.6228956228956228,330,5,595,555
False,0.05,0.01,200,0.705050505050505,448,1,599,437
False,0.05,0.01,200,0.7286195286195286,482,0,600,403
False,0.05,0.01,200,0.5676767676767677,250,7,593,635
False,0.05,0.01,200,0.6531986531986532,370,0,600,515
False,0.05,0.01,200,0.5569023569023569,228,1,599,657
False,0.05,0.01,200,0.7131313131313131,472,13,587,413
False,0.05,0.01,200,0.6087542087542088,312,8,592,573
False,0.05,0.01,200,0.7212121212121212,474,3,597,411
False,0.05,0.01,200,0.6444444444444444,357,0,600,528
False,0.05,0.01,200,0.6336700336700336,343,2,598,542
False,0.05,0.01,200,0.6592592592592592,379,0,600,506
False,0.05,0.01,200,0.7595959595959596,529,1,599,356
False,0.05,0.01,200,0.6572390572390572,381,5,595,504
False,0.05,0.05,200,0.6956228956228956,441,8,592,444
False,0.05,0.05,200,0.7387205387205387,499,2,598,386
False,0.05,0.05,200,0.5784511784511784,267,8,592,618
False,0.05,0.05,200,0.7144781144781145,461,0,600,424
False,0.05,0.05,200,0.5286195286195285,194,9,591,691
False,0.05,0.05,200,0.6612794612794612,382,0,600,503
False,0.05,0.05,200,0.5272727272727273,184,1,599,701
False,0.05,0.05,200,0.6760942760942761,409,5,595,476
False,0.05,0.05,200,0.6525252525252525,369,0,600,516
False,0.05,0.05,200,0.6444444444444444,364,7,593,521
False,0.05,0.05,200,0.5434343434343434,226,19,581,659
False,0.05,0.05,200,0.6053872053872054,316,17,583,569
False,0.05,0.05,200,0.5380471380471381,208,9,591,677
False,0.05,0.05,200,0.6087542087542088,304,0,600,581
False,0.05,0.05,200,0.767003367003367,541,2,598,344
False,0.05,0.05,200,0.5245791245791246,190,11,589,695
False,0.05,0.05,200,0.47811447811447816,110,0,600,775
False,0.05,0.05,200,0.7528619528619529,519,1,599,366
False,0.05,0.05,200,0.6060606060606061,300,0,600,585
False,0.05,0.05,200,0.6269360269360269,355,24,576,530
False,0.05,0.05,200,0.630976430976431,345,8,592,540
False,0.05,0.05,200,0.6821548821548822,427,14,586,458
False,0.05,0.05,200,0.5892255892255892,284,9,591,601
False,0.05,0.05,200,0.6188552188552189,327,8,592,558
False,0.05,0.05,200,0.7252525252525253,480,3,597,405
False,0.05,0.05,200,0.734006734006734,497,7,593,388
False,0.05,0.05,200,0.6734006734006734,400,0,600,485
False,0.05,0.05,200,0.5966329966329966,292,6,594,593
False,0.05,0.05,200,0.674074074074074,401,0,600,484
False,0.05,0.05,200,0.6060606060606061,362,62,538,523
False,0.05,0.05,200,0.6013468013468013,295,2,598,590
False,0.05,0.05,200,0.6814814814814815,420,8,592,465
False,0.05,0.05,200,0.6861952861952862,421,2,598,464
False,0.05,0.05,200,0.7447811447811448,516,10,590,369
False,0.05,0.05,200,0.6747474747474748,407,5,595,478
False,0.05,0.05,200,0.7084175084175084,455,3,597,430
False,0.05,0.05,200,0.6026936026936027,306,11,589,579
False,0.05,0.05,200,0.5353535353535354,281,86,514,604
False,0.05,0.05,200,0.6599326599326599,382,2,598,503
False,0.05,0.05,200,0.5898989898989899,280,4,596,605
False,0.05,0.05,200,0.6565656565656566,382,7,593,503
False,0.05,0.05,200,0.6141414141414141,325,13,587,560
False,0.05,0.05,200,0.6370370370370371,347,1,599,538
False,0.05,0.05,200,0.6518518518518519,375,7,593,510
False,0.05,0.05,200,0.6895622895622895,424,0,600,461
False,0.05,0.05,200,0.6154882154882155,314,0,600,571
False,0.05,0.05,200,0.7171717171717171,470,5,595,415
False,0.05,0.05,200,0.6861952861952862,424,5,595,461
False,0.05,0.05,200,0.5845117845117845,270,2,598,615
False,0.05,0.05,200,0.5824915824915825,268,3,597,617
False,0.01,0.01,500,0.775084175084175,555,4,596,330
False,0.01,0.01,500,0.7791245791245791,570,13,587,315
False,0.01,0.01,500,0.7508417508417509,526,11,589,359
False,0.01,0.01,500,0.8094276094276094,607,5,595,278
False,0.01,0.01,500,0.7777777777777778,560,5,595,325
False,0.01,0.01,500,0.8491582491582492,668,7,593,217
False,0.01,0.01,500,0.7858585858585858,570,3,597,315
False,0.01,0.01,500,0.7434343434343434,505,1,599,380
False,0.01,0.01,500,0.8356902356902357,644,3,597,241
False,0.01,0.01,500,0.7501683501683502,516,2,598,369
False,0.01,0.01,500,0.8619528619528619,688,8,592,197
False,0.01,0.01,500,0.7952861952861953,581,0,600,304
False,0.01,0.01,500,0.7683501683501683,541,0,600,344
False,0.01,0.01,500,0.8686868686868687,698,8,592,187
False,0.01,0.01,500,0.6713804713804714,405,8,592,480
False,0.01,0.01,500,0.7656565656565657,541,4,596,344
False,0.01,0.01,500,0.8632996632996632,682,0,600,203
False,0.01,0.01,500,0.6377104377104377,354,7,593,531
False,0.01,0.01,500,0.7265993265993266,482,3,597,403
False,0.01,0.01,500,0.7562289562289563,523,0,600,362
False,0.01,0.01,500,0.7797979797979798,559,1,599,326
False,0.01,0.01,500,0.7636363636363637,538,4,596,347
False,0.01,0.01,500,0.7757575757575758,552,0,600,333
False,0.01,0.01,500,0.7420875420875421,512,10,590,373
False,0.01,0.01,500,0.8424242424242424,655,4,596,230
False,0.01,0.01,500,0.7616161616161616,535,4,596,350
False,0.01,0.01,500,0.8141414141414142,611,2,598,274
False,0.01,0.01,500,0.8235690235690236,637,14,586,248
False,0.01,0.01,500,0.8262626262626263,631,4,596,254
False,0.01,0.01,500,0.775084175084175,568,17,583,317
False,0.01,0.01,500,0.7676767676767677,540,0,600,345
False,0.01,0.01,500,0.8505050505050505,664,1,599,221
False,0.01,0.01,500,0.7252525252525253,482,5,595,403
False,0.01,0.01,500,0.7804713804713805,577,18,582,308
False,0.01,0.01,500,0.7845117845117845,568,3,597,317
False,0.01,0.01,500,0.773063973063973,555,7,593,330
False,0.01,0.01,500,0.6444444444444444,362,5,595,523
False,0.01,0.01,500,0.762962962962963,542,9,591,343
False,0.01,0.01,500,0.8188552188552188,617,1,599,268
False,0.01,0.01,500,0.8094276094276094,611,9,591,274
False,0.01,0.01,500,0.8235690235690236,629,6,594,256
False,0.01,0.01,500,0.7966329966329966,607,24,576,278
False,0.01,0.01,500,0.8424242424242424,652,1,599,233
False,0.01,0.01,500,0.7851851851851852,567,1,599,318
False,0.01,0.01,500,0.7454545454545455,509,2,598,376
False,0.01,0.01,500,0.7878787878787878,571,1,599,314
False,0.01,0.01,500,0.762962962962963,542,9,591,343
False,0.01,0.01,500,0.7158249158249158,463,0,600,422
False,0.01,0.01,500,0.7744107744107744,558,8,592,327
False,0.01,0.01,500,0.868013468013468,689,0,600,196
False,0.01,0.05,500,0.7818181818181819,562,1,599,323
False,0.01,0.05,500,0.7225589225589226,479,6,594,406
False,0.01,0.05,500,0.8188552188552188,620,4,596,265
False,0.01,0.05,500,0.8383838383838383,646,1,599,239
False,0.01,0.05,500,0.8558922558922559,671,0,600,214
False,0.01,0.05,500,0.7925925925925926,577,0,600,308
False,0.01,0.05,500,0.7010101010101011,460,19,581,425
False,0.01,0.05,500,0.6774410774410775,407,1,599,478
False,0.01,0.05,500,0.8491582491582492,672,11,589,213
False,0.01,0.05,500,0.632996632996633,341,1,599,544
