0,1,2
8.223936674767174e-05,6.327662413241342e-05,-1.896274261525832e-05
5.328104672130962e-06,4.127702744938233e-06,-1.200401927192729e-06
-0.00010343837766413344,-0.00020800767379114404,-0.0001045692961270106
2.589131460695171e-05,2.862008486204104e-05,2.72877025508933e-06
-4.943177849270342e-07,-1.2886483856666686e-06,-7.943306007396345e-07
-2.66408291287512e-08,-1.1132925934517063e-07,-8.468843021641943e-08
-3.647111214920805e-08,-7.536056267922657e-06,-7.499585155773449e-06
-6.625622948064347e-06,-4.585756581576561e-06,2.039866366487786e-06
0.00017207928794960026,0.00013513188787328545,-3.694740007631481e-05
0.00014855433619231917,9.972454608941916e-05,-4.8829790102900006e-05
0.00012396317470120266,-6.603313522646204e-06,-0.00013056648822384886
2.9334328843333424e-05,4.758274769756099e-07,-2.8858501366357814e-05
-6.38862804915874e-05,-4.26153545989294e-05,2.1270925892658e-05
1.1453854895648874e-05,-1.271963171234347e-06,-1.2725818066883221e-05
-3.8313783534249524e-05,-5.3409930387715576e-05,-1.5096146853466053e-05
1.6128121346770108e-07,-2.376223893485463e-07,-3.9890360281624737e-07
-9.257432793674525e-07,-1.5567165974061936e-05,-1.4641422694694484e-05
0.0002025441499426961,-0.0003751383628696203,-0.0005776825128123164
7.991829852116439e-06,6.560089442331218e-06,-1.4317404097852204e-06
7.297852607734967e-05,-4.146537867200095e-05,-0.00011444390474935062
-8.140910274789803e-07,-6.685684015295124e-07,1.4552262594946797e-07
-2.500927234905248e-05,-6.096963716117898e-07,2.439957597744069e-05
-9.591153104793193e-05,-6.0808171497228614e-05,3.510335955070332e-05
4.069119268024224e-05,-4.251881227901322e-05,-8.321000495925546e-05
-8.081344323951356e-06,-8.269967386120847e-06,-1.8862306216949065e-07
2.847848918463569e-06,-3.583679676921747e-05,-3.868464568768104e-05
-3.6834130753504724e-05,-7.849354176414636e-06,2.8984776577090088e-05
4.386800117117673e-05,2.514708512535435e-05,-1.8720916045822378e-05
-6.220096565812128e-05,1.285692314922926e-05,7.505788880735054e-05
4.3001406083931215e-05,5.649869308399502e-05,1.3497287000063807e-05
-1.1920572301704624e-05,-7.30324670072946e-07,1.1190247631631678e-05
-3.5409731822255708e-06,-3.6972713473915064e-05,-3.3431740291689493e-05
7.260299154116662e-07,-1.5671777589890135e-07,-8.827476913105675e-07
-3.1963376756039e-05,0.000193311854758349,0.000225275231514388
0.00010472046986365058,1.6579969042140874e-07,-0.00010455467017322917
0.00031040758767630905,0.000219703113543801,-9.070447413250804e-05
4.659049629429646e-08,-6.6559534786236885e-06,-6.702543974917985e-06
-1.1955627078966136e-07,8.861340865945477e-08,2.0816967944911613e-07
1.4652815480076242e-05,-6.246913244467578e-06,-2.089972872454382e-05
-1.1479444310680265e-06,0.00022363312450579542,0.00022478106893686345
9.980917093344033e-05,0.00040184454701375216,0.00030203537608031183
1.5342446555988154e-05,-4.289877474361603e-07,-1.5771434303424314e-05
3.3979384550519853e-07,2.2051556107793857e-06,1.8653617652741872e-06
0.00012413485319484607,-2.517419670766685e-05,-0.00014930904990251292
-0.00014682507298857672,7.887928859418025e-05,0.00022570436158275697
3.404332346690353e-05,0.00017468640726292506,0.00014064308379602153
-8.862070535542443e-05,-5.486613190441858e-05,3.3754573451005854e-05
0.0005497960228240117,-0.00014953230129322037,-0.0006993283241172321
2.1002842096606855e-06,-4.221829142281308e-06,-6.322113351941994e-06
-0.0004404165083542466,-4.442059434950352e-06,0.00043597444891929626
4.0338407416129485e-05,0.00024966411365312524,0.00020932570623699576
-0.00028804772591684014,-0.00045783388486597687,-0.00016978615894913673
2.431827069285296e-09,1.0611479882199405e-08,8.179652812914109e-09
-1.1297222144435182e-06,-2.8120310515689084e-06,-1.6823088371253903e-06
-9.448130731470883e-05,5.4736752645112574e-05,0.0001492180599598214
-7.487698621844174e-05,-3.0096347472863272e-05,4.478063874557847e-05
8.910127519357047e-06,2.832673743569103e-06,-6.077453775787944e-06
2.6901973768644893e-05,2.216725911807771e-05,-4.7347146505671844e-06
4.568887612776962e-05,5.869647276313117e-05,1.3007596635361551e-05
2.6382306685945878e-06,1.795987871844318e-05,1.532164804984859e-05
-3.455985961409169e-05,-1.8079399296766496e-05,1.6480460317325196e-05
5.091491584607866e-05,-1.7748548998497427e-05,-6.866346484457608e-05
-9.200760723615531e-05,-0.00019593297929532127,-0.00010392537205916597
-6.151152149413974e-06,1.1371901962320408e-05,1.7523054111734382e-05
7.702610309934244e-05,0.00017046022730937693,9.34341242100345e-05
0.000426107986641,0.0006185725262639608,0.00019246453962296073
0.0001734491943352623,0.00014855238805466797,-2.489680628059432e-05
-3.0357204811314346e-09,-6.494496737359507e-08,-6.190924689246363e-08
-0.0001910576902446337,-0.00024847890199453104,-5.742121174989734e-05
4.202417767373845e-05,-0.00018798106248141266,-0.00023000524015515111
0.00012784000500687398,-8.022771726245992e-05,-0.0002080677222693339
0.00014544622402468121,-3.548946878595416e-06,-0.00014899517090327663
-0.00017013567776302807,-8.991638605948538e-05,8.02192917035427e-05
-7.1290224468612e-05,-1.1710877288351185e-05,5.957934718026081e-05
5.115826979817939e-07,0.0004363175684147791,0.0004358059857167973
-0.00022905677951712278,2.0764195596711943e-05,0.0002498209751138347
1.925678225234151e-05,-0.0003490076051093638,-0.0003682643873617053
0.00020897485956083983,0.00011716844164766371,-9.180641791317612e-05
3.55065603798721e-05,1.6606719782430446e-05,-1.8899840597441653e-05
-2.8700409984594444e-05,-3.3213495271411375e-05,-4.513085286816931e-06
0.00032143184216693044,0.00017929470050148666,-0.00014213714166544378
-2.2948178504123007e-06,-9.556633223439803e-06,-7.2618153730275026e-06
-0.0001803009072318673,-0.0002893479831982404,-0.00010904707596637309
-2.509508647108305e-05,-7.516858261169546e-06,1.7578228209913505e-05
1.4193969555265085e-08,-2.2362156073540973e-06,-2.2504095769093624e-06
-0.00017645433399593458,9.150401456281543e-05,0.00026795834855875
-1.6005571069399593e-05,-4.361164155852748e-05,-2.7606070489127887e-05
5.227375368122011e-07,8.749377957428806e-05,8.697104203747585e-05
2.311009598088276e-05,-5.47931042547134e-05,-7.790320023559616e-05
5.152380254003219e-06,-2.0020831811962125e-05,-2.5173212065965345e-05
1.0681808397805526e-06,4.849195658351846e-07,-5.83261273945368e-07
1.900210713756678e-05,8.585493560531177e-05,6.685282846774498e-05
-2.6165335441419302e-05,-9.608879048528252e-05,-6.992345504386321e-05
2.986455626796669e-06,6.303171181798461e-05,6.0045256191187946e-05
-2.506453893147409e-05,-0.00016708342445781454,-0.00014201888552634045
0.00021689685490855481,0.00024574348753958475,2.8846632631029934e-05
2.3854550363466842e-05,-3.451806378507172e-05,-5.837261414853856e-05
0.000335519653162919,0.0003442551678745076,8.735514711588621e-06
-0.00017560004198458046,-9.440054054721259e-05,8.119950143736787e-05
-1.182853892611746e-06,-2.4938123841800053e-06,-1.3109584915682593e-06
-0.00010376196888728373,-0.0005225214357551522,-0.00041875946686786847
-4.501469192064178e-06,-5.818115596412099e-06,-1.316646404347921e-06
-2.225251251856573e-08,-1.3764914647099473e-08,8.487597871466258e-09
2.2563565536870556e-05,2.203837598813152e-05,-5.251895487390357e-07
-1.658460260189898e-05,-3.8667786952828465e-05,-2.2083184350929486e-05
-0.0001763081677381706,-0.00034285538731637644,-0.00016654721957820584
-2.0082198690096753e-07,-2.0903924327630996e-07,-8.21725637534243e-09
3.3733038435457274e-05,2.824830517056398e-06,-3.0908207918400876e-05
-1.9362036255188286e-05,-7.187034725575359e-05,-5.25083110005653e-05
0.00040176149195758626,-4.092825474799611e-05,-0.00044268974670558237
0.0001162472617579624,0.00016388443327741697,4.763717151945457e-05
-0.00025076564372739085,-0.00025448735027566727,-3.7217065482764156e-06
-2.4026830033108126e-05,-3.8296537240967155e-05,-1.4269707207859028e-05
-0.00027808935556095093,-0.0002467667800374329,3.1322575523518026e-05
-0.00023048643015499692,-0.0001620754428586224,6.841098729637451e-05
0.00022326051839627326,-4.3904801714234054e-05,-0.0002671653201105073
-2.684417861331667e-06,-5.492135766616002e-06,-2.807717905284335e-06
-0.0005519489641301334,-4.935299511998892e-05,0.0005025959690101445
1.0313577211706892e-06,5.815661537345029e-07,-4.497915674361863e-07
-0.00012285704724490643,0.00027040005079470575,0.0003932570980396122
-3.740263741747185e-05,6.214567520146375e-06,4.3617204937618226e-05
8.061403855208482e-05,6.681917511741631e-05,-1.3794863434668514e-05
-1.2855371210207522e-05,-2.6495318365959974e-06,1.0205839373611525e-05
0.00017031731113092974,-4.205716868455056e-05,-0.0002123744798154803
-2.941266848210944e-05,2.925725311797578e-05,5.866992160008522e-05
0.0001730673247948289,-0.0001538160868221894,-0.0003268834116170183
-1.1732714064294214e-05,-1.410660657796825e-05,-2.3738925136740363e-06
3.526745184956326e-05,-1.504332743706982e-06,-3.677178459327024e-05
-9.940442936340332e-06,-1.6593157965871796e-05,-6.652715029531464e-06
-1.0420111010850386e-07,-5.217240164681614e-07,-4.175229063596575e-07
-1.656754363921209e-05,-1.9250485763677716e-05,-2.682942124465626e-06
9.174597289529629e-05,0.00017182626834255643,8.008029544726014e-05
-0.00010253445259422733,-0.00027130846592626767,-0.00016877401333204034
-0.00042732485235319473,-0.0003831607937172521,4.416405863594264e-05
-2.510168675140534e-07,-1.6473074841982793e-06,-1.396290616684226e-06
0.00026119346148334444,-0.0001597416412550956,-0.00042093510273844004
-5.185225404602534e-08,-3.0380637532800847e-05,-3.0328785278754822e-05
4.012838235212257e-05,5.57031880816794e-05,1.557480572955683e-05
5.164260073797777e-06,0.00024413864593952894,0.00023897438586573116
1.6620728430505327e-06,6.048834873345621e-06,4.386762030295088e-06
-4.6974284032330615e-05,-3.722589235621854e-05,9.748391676112078e-06
3.048050318454898e-05,3.6113024570738617e-05,5.632521386189637e-06
-0.00015187222305712567,-0.00014967687332045898,2.195349736666685e-06
2.316020618309267e-05,3.159622315251909e-05,8.436016969426419e-06
-2.377357304794714e-05,-0.00012464761039154837,-0.00010087403734360123
2.29596184908587e-06,-9.43756269862206e-05,-9.667158883530647e-05
1.5916775396362937e-05,-4.974712794592051e-05,-6.566390334228345e-05
0.00017940206453204155,0.00036459505008679116,0.0001851929855547496
1.6594449334661476e-05,-4.905403693555854e-05,-6.564848627022002e-05
-8.920527761802077e-06,-7.791856842231937e-05,-6.899804066051729e-05
7.0197630055446325e-06,-1.6379297349544686e-06,-8.657692740499101e-06
4.773089131049346e-05,3.3190912972713704e-05,-1.4539978337779758e-05
5.066831181466114e-05,5.7205743360100314e-05,6.537431545439176e-06
-1.508203328626223e-05,1.2775094248240748e-05,2.785712753450298e-05
9.396702057529183e-05,-4.3505200437721214e-06,-9.831754061906395e-05
-7.037051312863696e-05,1.5578693478346395e-05,8.594920660698335e-05
0.0003488783404463902,-0.00035428691626293585,-0.0007031652567093261
1.1538824765011668e-05,0.00011966928286710754,0.00010813045810209587
-0.00033218855264749436,1.0887969210671145e-06,0.0003332773495685615
1.7585976365808165e-05,1.1082644959969912e-05,-6.503331405838253e-06
2.2127683998007797e-05,-1.0302117772198471e-05,-3.242980177020627e-05
-0.0002633585245348513,-8.132786024361849e-05,0.00018203066429123282
7.057044892455622e-06,-7.380996711603416e-07,-7.795144563615963e-06
-4.071454782206274e-06,-1.2464981409721076e-05,-8.393526627514802e-06
3.527054919238992e-07,-1.608873600122962e-06,-1.961579092046861e-06
-0.00019502206123434007,-0.0003691630554385483,-0.00017414099420420825
-1.3343561176881735e-05,4.095020608829714e-06,1.743858178571145e-05
-0.00016448026963189477,3.3521415389259346e-05,0.00019800168502115412
-1.5404501596094633e-05,0.0001458641037288544,0.00016126860532494902
0.0010548395148362033,0.0005077037640148774,-0.0005471357508213259
0.00017048429617716465,6.81965011608554e-05,-0.00010228779501630925
-1.1026017205040262e-05,1.0635168735007028e-05,2.166118594004729e-05
5.0715716497506946e-05,-5.176254126126878e-05,-0.00010247825775877573
-0.00010582093136690673,-0.00011835418240480067,-1.2533251037893933e-05
-0.0002738185467023868,-0.00011451359750935808,0.00015930494919302873
9.384756491648272e-07,4.617100387849238e-07,-4.767656103799034e-07
4.7228168114088476e-05,-0.00010422489867778495,-0.00015145306679187343
0.00020948961173417047,0.0002186062338296324,9.116622095461935e-06
0.00041977334331022575,0.00019345257169334218,-0.00022632077161688358
-3.216764756075463e-05,-3.01686872035134e-05,1.9989603572412307e-06
2.0471634343266487e-06,0.00010720593127189204,0.00010515876783756539
-0.0003438729327172041,-0.0005935322842560709,-0.00024965935153886676
-0.00021543505863519385,-0.0001373538761981763,7.808118243701756e-05
1.3794283404422458e-05,3.8049501199566294e-05,2.4255217795143835e-05
2.569408025010489e-05,0.00010279447269567754,7.710039244557265e-05
-4.1102619434241205e-05,7.328377978410572e-05,0.00011438639921834692
7.28085351511254e-05,-1.7749687231116695e-05,-9.055822238224209e-05
-9.598800735588497e-06,-4.4811577541992165e-06,5.117642981389281e-06
0.0001305859987041913,0.00019871393305948004,6.812793435528874e-05
0.0003355481330800103,3.282680700067431e-05,-0.000302721326079336
-0.0002005060414376203,4.742435976368142e-05,0.0002479304012013017
-4.430211450134891e-06,1.6147117447573578e-06,6.044923194892249e-06
8.1011902552941e-07,5.367292683633451e-07,-2.7338975716606484e-07
1.10015353129711e-05,0.00012872781735495664,0.00011772628204198554
-2.889630923164077e-05,9.282211613026448e-05,0.00012171842536190525
-6.372257892905964e-06,6.139382378478331e-06,1.2511640271384294e-05
-9.347965715278406e-05,1.1065703461099474e-05,0.00010454536061388353
1.9722529032151215e-05,-0.00014127733129498665,-0.00016099986032713787
6.236828994587995e-06,5.291250090522226e-05,4.6675671910634264e-05
8.066741884249495e-06,0.00012848967389800237,0.00012042293201375287
0.00011127578909508884,0.00040130451088771224,0.0002900287217926234
-2.9092158200239027e-06,1.6158082976058807e-06,4.525024117629783e-06
-2.4769578885752708e-05,-0.00013095929170958698,-0.00010618971282383427
-4.1494154923160664e-07,1.9281204088894555e-06,2.343061958121062e-06
0.0002492249604983954,-0.00025999871468229685,-0.0005092236751806922
-8.714429714018479e-05,-8.983997395262122e-05,-2.6956768124364316e-06
-7.633463246747851e-05,-0.0002449762396281585,-0.00016864160716068
-9.442415827010109e-08,4.9651534337336045e-06,5.059577592003706e-06
5.281787889543921e-05,0.0001779602753231302,0.00012514239642769098
0.0004104504769202322,1.0513278539292514e-05,-0.00039993719838093966
0.00036684913357021287,7.500404171878472e-05,-0.00029184509185142815
-1.6537882856937358e-05,-4.706939944298938e-05,-3.053151658605202e-05
0.0002822242531692609,4.488221020437777e-05,-0.00023734204296488315
-1.5325624236339763e-05,5.570053538406228e-07,1.5882629590180386e-05
5.465715050778641e-06,-7.201563394509947e-06,-1.2667278445288588e-05
5.342444637790322e-06,0.00017774699426809093,0.0001724045496303006
4.871607518452947e-05,-5.255819803551276e-05,-0.00010127427322004223
0.00029275620181579143,0.0001658648907323368,-0.00012689131108345464
-0.000437850318121491,-2.3134980438044295e-06,0.00043553682007768657
1.7406621907412045e-05,2.263748754671724e-06,-1.5142873152740322e-05
7.363591736364583e-08,6.674922156779672e-06,6.6012862394160265e-06
-2.7772279281634837e-05,0.00022506454115500674,0.0002528368204366416
-0.00018212615213997196,1.182810046884697e-05,0.00019395425260881893
0.00010768949869088829,8.290906407637522e-05,-2.478043461451307e-05
2.6555199383437866e-05,3.099646676218981e-06,-2.3455552707218885e-05
0.0001941834416356869,6.526122888317332e-05,-0.0001289222127525136
-0.00021285825641825795,-0.00014665584603790194,6.620241038035601e-05
-0.0002561781438998878,-8.299926412291825e-05,0.00017317887977696955
0.00027783415862359107,0.00013057378237135708,-0.00014726037625223398
3.0975791112553e-05,2.9993115411741655e-05,-9.826757008113418e-07
9.023648726724787e-05,4.305900074541569e-05,-4.717748652183218e-05
3.951841364369102e-05,2.5957662842301943e-05,-1.3560750801389077e-05
-5.76170769919914e-10,-1.0134394407321154e-09,-4.3726867081220135e-10
-1.4272458429331891e-05,-5.0076124296083435e-06,9.264845999723548e-06
-0.00016562288146815263,-0.000112519359390717,5.310352207743563e-05
-6.359387396059901e-05,-1.7903026730436977e-05,4.5690847230162035e-05
3.321029907965567e-05,1.3063131973467534e-05,-2.0147167106188135e-05
0.0005960258713457733,-7.877545431256294e-05,-0.0006748013256583363
-0.00028344878228381276,6.0878199292346835e-05,0.0003443269815761596
6.671188748441637e-05,0.0003507376241032034,0.00028402573661878705
0.000651288777589798,0.0006514875858556479,1.9880826584994793e-07
-7.541566304780645e-08,1.810569774107762e-06,1.8859854371555684e-06
-3.2700476850777704e-06,-3.115954388732689e-06,1.540932963450814e-07
-0.0004082209197804332,-1.9503466319292784e-05,0.0003887174534611404
0.0003017558228748385,-2.9951854230603203e-05,-0.0003317076771054417
-2.7197384042665362e-05,6.997651507845148e-05,9.717389912111685e-05
-5.9170802400032585e-06,-3.2100384395050696e-06,2.707041800498189e-06
-0.00037182123196544126,2.9665367037523538e-05,0.0004014865990029648
-5.9874344515264966e-05,-8.082720341917593e-05,-2.0952858903910965e-05
0.0001690811914158985,-2.2141364752314985e-05,-0.0001912225561682135
1.3362407116801478e-05,0.0001541544042993337,0.00014079199718253221
8.854462066665292e-06,0.00031683385896030813,0.00030797939689364284
9.173067184065076e-06,-1.2977067186170643e-05,-2.215013437023572e-05
2.152446541003883e-05,-0.00028194223705213517,-0.000303466702462174
1.947260307133547e-05,-0.00010384985671407776,-0.00012332245978541323
0.00015203470320557244,5.513093856279738e-05,-9.690376464277506e-05
4.427461743894412e-07,1.0790605257104957e-06,6.363143513210545e-07
6.735045303685183e-06,-8.287940022455587e-05,-8.961444552824105e-05
-2.4724899731154437e-05,6.652310844401654e-05,9.124800817517098e-05
1.1020585972687513e-06,2.744664612919223e-06,1.6426060156504718e-06
2.081076021731576e-06,1.8697133112866027e-06,-2.1136271044497335e-07
-0.00015798884805917623,4.221262906867196e-05,0.0002002014771278482
-3.9263137097123035e-06,-5.144371158394279e-06,-1.218057448681975e-06
0.0005166917399037629,0.00010536159970797598,-0.00041133014019578695
-3.7019155570305884e-05,-0.00010856426888494752,-7.154511331464164e-05
-0.00016798069736978505,-2.333190423087217e-06,0.00016564750694669783
-3.165386533510173e-05,-3.582983072192292e-05,-4.17596538682119e-06
0.0002729494299273938,0.00017223840404767543,-0.00010071102587971836
-4.353658005129546e-05,-0.0002342402731301263,-0.00019070369307883084
-2.3665525986871216e-05,-1.7177510130750306e-05,6.48801585612091e-06
-5.8992714002670255e-06,2.103491192428919e-05,2.6934183324556216e-05
-6.004192982800305e-07,0.00021414069760794519,0.00021474111690622522
-2.6087156814735835e-06,-4.4621367901731546e-06,-1.8534211086995711e-06
-0.0004804226919077337,-0.00024093440151773393,0.00023948829038999975
0.00023400620557367802,-0.00031333015067502856,-0.0005473363562487066
-1.9628956189343683e-06,-3.096810181624221e-06,-1.1339145626898528e-06
6.435718375996657e-06,1.6041675813482925e-05,9.605957437486268e-06
-6.00180534604533e-06,-8.389155595978082e-06,-2.3873502499327515e-06
5.105552785822365e-07,3.8674720359566095e-07,-1.2380807498657553e-07
9.345103626401396e-05,1.775475266185822e-05,-7.569628360215575e-05
4.7362426812469494e-05,2.042196524598694e-05,-2.6940461566482554e-05
-1.1874039387294033e-06,8.334468316206767e-05,8.453208710079707e-05
8.691586413078767e-05,0.0002033767425473343,0.00011646087841654662
-1.068652369440315e-05,-1.38115814536377e-05,-3.1250577592345508e-06
4.440943015993071e-06,-2.0092022921858188e-05,-2.453296593785126e-05
5.2415580285014585e-06,-1.8452053041073668e-06,-7.086763332608825e-06
0.0003101523907389492,0.0007903072983026505,0.00048015490756370127
0.0003794671065406874,0.0004198977694613859,4.0430662920698524e-05
0.00012665265353462019,0.00016674581638653763,4.009316285191744e-05
0.00016640996909700334,2.3235377739183605e-05,-0.00014317459135781974
-1.9182771211490035e-06,0.00019833777332678437,0.00020025605044793338
2.2847025320515968e-05,-3.634516269812593e-05,-5.91921880186419e-05
-2.9031108397248317e-05,3.463725647634419e-06,3.249483404488274e-05
-0.00025659091988927685,3.72005051758606e-05,0.00029379142506513745
-5.319006447734864e-06,6.71573179289453e-07,5.990579627024317e-06
-6.311330253083725e-05,1.3427437806967646e-05,7.654074033780489e-05
-1.0648621500755628e-06,-1.0648283136835412e-06,3.3836392021591166e-11
3.7214276114028166e-06,4.91829254212206e-06,1.1968649307192436e-06
-4.661191178456647e-05,6.29123405815335e-07,4.724103519038181e-05
0.00026486458591534756,0.00013970361214887816,-0.0001251609737664694
-0.0005113526422064751,-6.721429963363335e-05,0.0004441383425728418
-5.6341832532780245e-05,-1.3965939842819353e-05,4.237589268996089e-05
3.7701724977523554e-06,1.8597651205709553e-05,1.4827478707957198e-05
0.00020069701349711977,-1.3008841051487252e-05,-0.00021370585454860702
-3.88019164176967e-05,-1.4408972560886468e-05,2.4392943856810234e-05
-0.00013549107825383544,4.371414252091199e-05,0.00017920522077474743
-2.7251739822986565e-05,3.3487256132502807e-06,3.0600465436236846e-05
-2.4715481465875655e-05,7.316639241139455e-07,2.54471453899896e-05
5.472141856444068e-05,8.441254249191843e-05,2.9691123927477747e-05
4.2350893636466935e-07,-8.947382832502626e-05,-8.989733726139093e-05
4.219749826006591e-06,-0.00013660961849382147,-0.00014082936831982806
2.5000278380815644e-07,1.046687291061943e-06,7.966845072537865e-07
-9.181342917941038e-06,-7.671901066430564e-06,1.5094418515104735e-06
-4.2878093154286034e-05,3.136412487947382e-05,7.424221803375985e-05
8.754381155995361e-06,-1.5949653288771515e-05,-2.4704034444766876e-05
-9.021416190080345e-06,9.3436201041186e-05,0.00010245761723126634
0.000118260744784493,-8.687517401995137e-05,-0.00020513591880444437
-3.1255753128789365e-05,0.00034473847335902974,0.0003759942264878191
4.7755147534189746e-05,7.26083708286751e-05,2.485322329448536e-05
-0.00010144314364879392,-0.00012354578575468622,-2.21026421058923e-05
9.804968374282907e-05,0.00010990978353220271,1.1860099789373635e-05
0.000255321036092937,0.00019000664178747684,-6.531439430546016e-05
1.3619863693747902e-05,6.696666332572931e-07,-1.2950197060490609e-05
-3.519561120768344e-06,-2.890240383024434e-06,6.293207377439103e-07
-5.7413014914686755e-05,-6.004402789017149e-05,-2.6310129754847367e-06
3.185203311772966e-06,2.6363845613275316e-06,-5.488187504454345e-07
5.2391234021342825e-05,6.35461892670719e-05,1.115495524572907e-05
-7.689100675634108e-05,9.277649587602355e-05,0.00016966750263236463
-2.860260909187673e-05,-3.0171950157864558e-05,-1.5693410659878282e-06
0.0002727888827394054,-9.222540029441006e-07,-0.0002737111367423495
-0.0002229611563961953,7.383680531347636e-05,0.00029679796170967165
6.11953619227279e-05,-6.313629364740336e-05,-0.00012433165557013126
-9.055445000516471e-07,-2.0436085401698278e-07,7.011836460346643e-07
-1.0658708788469085e-05,0.00019691448699177272,0.0002075731957802418
-1.874501322163269e-06,8.518165259374655e-05,8.705615391590982e-05
1.1443467428762233e-05,-0.0001282100588468893,-0.00013965352627565153
-1.6110637261590455e-05,-1.961602549727104e-05,-3.5053882356805843e-06
4.838699805986835e-05,1.038184586832358e-05,-3.8005152191544767e-05
2.1968695136820315e-05,1.2872844536104822e-05,-9.095850600715494e-06
-6.0105553529865574e-05,3.076897428400116e-06,6.318245095826569e-05
-0.00019417212388361804,6.0084588767495006e-05,0.00025425671265111305
-2.3530306862085126e-05,-0.00029631225697812624,-0.0002727819501160411
1.2658145367439033e-06,1.7927714970333852e-06,5.269569602894819e-07
3.967340580857126e-05,-4.01115980821487e-05,-7.978500389071996e-05
1.3781728851469666e-06,-3.986889185236819e-06,-5.365062070383786e-06
-2.6827486684318464e-11,-4.970183312789935e-11,-2.2874346443580886e-11
-1.5973943618519115e-05,-1.1864712405440514e-05,4.109231213078601e-06
-3.192225631210022e-05,-7.802032450854313e-05,-4.609806819644291e-05
-1.4266901346982053e-06,-3.4532800108344475e-07,1.0813621336147605e-06
0.00022456351143773645,0.0004209426956549578,0.00019637918421722134
-8.334319967495674e-08,5.278137458208931e-07,6.111569454958499e-07
6.3479768384056e-06,6.939915548898057e-06,5.919387104924567e-07
-1.5967209378686675e-05,-6.505097496756207e-05,-4.9083765588875394e-05
0.0004619173123501241,0.00043278626981191337,-2.913104253821075e-05
-8.944174987846054e-05,-1.4787175587116508e-05,7.465457429134403e-05
2.8142188966739923e-05,2.177230180677725e-05,-6.369887159962673e-06
-3.663428628897236e-05,9.874092938844115e-07,3.7621695582856773e-05
-4.093289112461207e-05,-7.388911581074353e-05,-3.295622468613146e-05
-2.327683569092187e-05,8.256280852947384e-05,0.00010583964422039571
-5.786428275200706e-06,1.7558291560249017e-05,2.3344719835449723e-05
-1.714030503308095e-05,-2.725486217514117e-05,-1.0114557142060221e-05
5.0953577925838545e-06,-2.6802298833672467e-06,-7.775587675951101e-06
-2.0679401842471634e-05,-2.4951652449090034e-05,-4.2722506066184e-06
4.5256723861797354e-06,2.15653894741763e-06,-2.3691334387621055e-06
1.1193544606769024e-06,-6.49211614600631e-06,-7.611470606683213e-06
0.00016926178795984015,9.22417821129784e-05,-7.702000584686175e-05
2.6278599202234076e-07,7.398868820951421e-07,4.771008900728013e-07
1.296835310904236e-08,8.588758239661508e-09,-4.3795948693808526e-09
1.9924938712279072e-06,-4.999395741833723e-08,-2.0424878286462445e-06
-5.468341078085359e-05,-6.663020576525014e-05,-1.1946794984396547e-05
-1.0125911330760573e-05,3.6765783875125635e-05,4.689169520588621e-05
-2.684598143787298e-05,-1.4923224853191641e-05,1.1922756584681338e-05
1.8741825300594428e-06,-4.840002664252552e-05,-5.027420917258496e-05
-0.00018612863641465083,3.945325443055481e-05,0.00022558189084520563
