train_lin,b,d,KME,E,K,n_samples,n_distributions,score,trueneg,falseneg,truepos,falsepos
False,0.1,0.1,4,500,500,1000,61,0.6958376332989336,7483,3917,2631,504
False,0.1,0.1,4,500,500,1000,61,0.7042311661506708,7414,3726,2822,573
False,0.1,0.1,4,500,500,1000,61,0.7085655314757482,7420,3669,2879,567
False,0.1,0.1,4,500,500,1000,61,0.6462332301341589,7300,4455,2093,687
False,0.1,0.1,4,500,500,1000,71,0.7162022703818369,7310,3448,3100,677
False,0.1,0.1,4,500,500,1000,71,0.6970760233918128,7343,3759,2789,644
False,0.1,0.1,4,500,500,1000,71,0.7105607155142759,7304,3524,3024,683
False,0.1,0.1,4,500,500,1000,71,0.7055383556931545,7325,3618,2930,662
False,0.1,0.1,4,500,500,1000,71,0.7132438940488476,7289,3470,3078,698
False,0.1,0.1,4,500,500,1000,71,0.7108359133126935,7326,3542,3006,661
False,0.1,0.1,4,500,500,1000,71,0.7023047815617475,7353,3693,2855,634
False,0.1,0.1,4,500,500,1000,71,0.7082215342277262,7355,3609,2939,632
False,0.1,0.1,4,500,500,1000,71,0.7071895424836602,7417,3686,2862,570
False,0.1,0.1,4,500,500,1000,71,0.6642586859305125,7200,4093,2455,787
False,0.1,0.1,4,500,500,1000,81,0.700171998624011,7413,3784,2764,574
False,0.1,0.1,4,500,500,1000,81,0.682765737874097,7522,4146,2402,465
False,0.1,0.1,4,500,500,1000,81,0.7018919848641211,7518,3864,2684,469
False,0.1,0.1,4,500,500,1000,81,0.7029239766081872,7468,3799,2749,519
False,0.1,0.1,4,500,500,1000,81,0.7137942896456828,7423,3596,2952,564
False,0.1,0.1,4,500,500,1000,81,0.6966632266941865,7507,3929,2619,480
False,0.1,0.1,4,500,500,1000,81,0.6855177158582731,7524,4108,2440,463
False,0.1,0.1,4,500,500,1000,81,0.6915032679738562,7492,3989,2559,495
False,0.1,0.1,4,500,500,1000,81,0.704437564499484,7574,3883,2665,413
False,0.1,0.1,4,500,500,1000,81,0.6407980736154111,7364,4598,1950,623
False,0.1,0.1,4,500,500,1000,91,0.7073959408324734,7391,3657,2891,596
False,0.1,0.1,4,500,500,1000,91,0.6848985208118336,7458,4051,2497,529
False,0.1,0.1,4,500,500,1000,91,0.700171998624011,7420,3791,2757,567
False,0.1,0.1,4,500,500,1000,91,0.6996216030271758,7430,3809,2739,557
False,0.1,0.1,4,500,500,1000,91,0.7027863777089783,7413,3746,2802,574
False,0.1,0.1,4,500,500,1000,91,0.701547987616099,7493,3844,2704,494
False,0.1,0.1,4,500,500,1000,91,0.6834537323701411,7466,4080,2468,521
False,0.1,0.1,4,500,500,1000,91,0.6915720674234606,7510,4006,2542,477
False,0.1,0.1,4,500,500,1000,91,0.7000343997248022,7488,3861,2687,499
False,0.1,0.1,4,500,500,1000,91,0.6452700378396973,7330,4499,2049,657
False,0.1,0.1,4,500,500,1000,101,0.6957688338493292,7492,3927,2621,495
False,0.1,0.1,4,500,500,1000,101,0.6848985208118336,7525,4118,2430,462
False,0.1,0.1,4,500,500,1000,101,0.6973512211902305,7512,3924,2624,475
False,0.1,0.1,4,500,500,1000,101,0.6977640178878569,7554,3960,2588,433
False,0.1,0.1,4,500,500,1000,101,0.7071895424836602,7449,3718,2830,538
False,0.1,0.1,4,500,500,1000,101,0.6982456140350877,7533,3932,2616,454
False,0.1,0.1,4,500,500,1000,101,0.6873065015479877,7493,4051,2497,494
False,0.1,0.1,4,500,500,1000,101,0.6919848641210871,7480,3970,2578,507
False,0.1,0.1,4,500,500,1000,101,0.6968008255933953,7597,4017,2531,390
False,0.1,0.1,4,500,500,1000,101,0.6494668042655659,7296,4404,2144,691
False,0.1,0.1,4,500,500,1000,111,0.712280701754386,7392,3587,2961,595
False,0.1,0.1,4,500,500,1000,111,0.6924664602683178,7453,3936,2612,534
False,0.1,0.1,4,500,500,1000,111,0.7078087375300998,7368,3628,2920,619
False,0.1,0.1,4,500,500,1000,111,0.7131062951496389,7435,3618,2930,552
False,0.1,0.1,4,500,500,1000,111,0.714344685242518,7408,3573,2975,579
False,0.1,0.1,4,500,500,1000,111,0.7103543171654627,7445,3668,2880,542
False,0.1,0.1,4,500,500,1000,111,0.6900584795321637,7424,3942,2606,563
False,0.1,0.1,4,500,500,1000,111,0.7018919848641211,7463,3809,2739,524
False,0.1,0.1,4,500,500,1000,111,0.704437564499484,7493,3802,2746,494
False,0.1,0.1,4,500,500,1000,111,0.6469900240798073,7346,4490,2058,641
False,0.1,0.1,4,500,500,1000,121,0.6928792569659443,7540,4017,2531,447
False,0.1,0.1,4,500,500,1000,121,0.6829721362229102,7641,4262,2286,346
False,0.1,0.1,4,500,500,1000,121,0.6975576195390437,7562,3971,2577,425
False,0.1,0.1,4,500,500,1000,121,0.6985208118335053,7621,4016,2532,366
False,0.1,0.1,4,500,500,1000,121,0.7034055727554179,7478,3802,2746,509
False,0.1,0.1,4,500,500,1000,121,0.697282421740626,7574,3987,2561,413
False,0.1,0.1,4,500,500,1000,121,0.6812521499828001,7566,4212,2336,421
False,0.1,0.1,4,500,500,1000,121,0.6855865153078775,7535,4118,2430,452
False,0.1,0.1,4,500,500,1000,121,0.6997592019263846,7680,4057,2491,307
False,0.1,0.1,4,500,500,1000,121,0.6410044719642243,7470,4701,1847,517
False,0.1,0.1,4,500,500,1000,131,0.6998968008255934,7493,3868,2680,494
False,0.1,0.1,4,500,500,1000,131,0.6824905400756794,7582,4210,2338,405
False,0.1,0.1,4,500,500,1000,131,0.6981768145854833,7568,3968,2580,419
False,0.1,0.1,4,500,500,1000,131,0.7008599931200551,7609,3970,2578,378
False,0.1,0.1,4,500,500,1000,131,0.7029927760577915,7433,3763,2785,554
False,0.1,0.1,4,500,500,1000,131,0.6982456140350877,7581,3980,2568,406
False,0.1,0.1,4,500,500,1000,131,0.6849673202614379,7523,4115,2433,464
False,0.1,0.1,4,500,500,1000,131,0.6882008943928448,7504,4049,2499,483
False,0.1,0.1,4,500,500,1000,131,0.6978328173374613,7622,4027,2521,365
False,0.1,0.1,4,500,500,1000,131,0.6456828345373237,7376,4539,2009,611
False,0.1,0.1,4,500,500,1000,141,0.6995528035775713,7456,3836,2712,531
False,0.1,0.1,4,500,500,1000,141,0.6901960784313725,7502,4018,2530,485
False,0.1,0.1,4,500,500,1000,141,0.7003783969728242,7478,3846,2702,509
False,0.1,0.1,4,500,500,1000,141,0.7020295837633299,7543,3887,2661,444
